puzzle,solution
026300000093600527000109030040000060060003715500862040010006080680970453000048100,426357891193684527857129634349715268268493715571862349714536982682971453935248176
208704163070001080501620000305807921800000400000009638700306004084100300900402500,298754163476931285531628749345867921869213457127549638752396814684175392913482576
607130000251860090038200065000000007509700030000900006043501000905042001100600300,697135248251864793438297165326458917589716432714923586843571629965342871172689354
000204000008003219002198560000040000300856401090000050203409070059007600074005080,915264738648573219732198564586941327327856491491732856263489175859317642174625983
010048350094025180600130270000500401009310000001867030078000000206980040903200010,712648359394725186685139274837592461569314827421867935178453692256981743943276518
803100009050630080060050041006318204000020060000070018670000105910000000002000000,823147659451639782769852341596318274187425963234976518678294135915783426342561897
507028143806400009401000700609100080040006002082704006374005921065217004200309605,597628143836471259421593768659132487743986512182754396374865921965217834218349675
200690047109007050030125086703980201040362800000050000500230790300070000004500620,285693147169847352437125986753984261941362875628751439516238794392476518874519623
301796408784500936659340721000079615002004803160003249910402000006007004408035062,321796458784521936659348721843279615592614873167853249915462387236187594478935162
006000018900017035147000206200103067703040580019006324000020100090051600000704000,536492718982617435147835296254183967763249581819576324675928143498351672321764859
090620070020408960867139254009010645600790080080546790210957036376080509950061820,491625378523478961867139254739812645645793182182546793218957436376284519954361827
036850040570090060009603785000100800900080607000309004000020470700046128012030096,136857942578294361249613785364172859921485637857369214685921473793546128412738596
265070040008500670709030025042305018000000400000800290900752100100980000300614902,265178349438529671719436825642395718891267453573841296986752134124983567357614982
204970105307251904500480267056318492821540073943007851135804720602190348490732016,284976135367251984519483267756318492821549673943627851135864729672195348498732516
009000000047923005005106090521480906000500800000039501000600007090050102004002300,169875243847923615235146798521487936973561824486239571312698457798354162654712389
006400000430725009807906423000003918019200000500069742060300800040890105978651030,296438571431725689857916423624573918719284356583169742165342897342897165978651234
194002003507000000680010970005200010001350700400009030308590007000004008700801000,194672583527983461683415972835247619961358724472169835318596247256734198749821356
080097030000013090230605001143002080007100023005308070600000002050800007000050360,581497236476213895239685741143572689867149523925368174698731452354826917712954368
000800002100075030402013090000080104200040603080001200817000300920400760046150028,763894512198275436452613897639782154271549683584361279817926345925438761346157928
000000003000803600070001804047062109600100000103005426010000080508470061760200045,486927513951843672372651894847362159625194738193785426214536987538479261769218345
190000085584609003630001749029000307000030001360005908206300504970014836800590002,197423685584679213632851749429168357758932461361745928216387594975214836843596172
004000080027000100100400005010083040070094000430620710285000030700000609600041000,954316287327859164168472395512783946876194523439625718285967431741238659693541872
015200000600005034080040560046500097053408006208060005000087413000090000001004000,415236789697815234382749561146523897953478126278961345529687413734192658861354972
007800194130590768008047053059004310700200500000900800405060007370009081600720400,527836194134592768968147253859674312716283549243915876485361927372459681691728435
508461093104300080900002000001070926670129408302080570706900000049000050053040109,528461793164397285937852614481573926675129438392684571716935842849216357253748169
048209367000370000200040591009030624002900003030006859624000010080090006095461082,548219367916375248273648591159837624862954173437126859624783915781592436395461782
097510238002007091135890406254000000801370050379008614503009100000700840020140300,497516238682437591135892476254961783861374952379258614543689127916723845728145369
000045070519000002304102006490000627653720010007000530900070365000060790006000004,862945173519637842374182956498351627653728419127496538981274365245863791736519284
005000020000800093203060080004018200026700048000504730302000000490200300150306070,985437621671852493243169587734618259526793148819524736362975814497281365158346972
060003081598071003007804605379258064006910002802430950600785019081300500945060008,264593781598671243137824695379258164456917832812436957623785419781349526945162378
030927480400001600900500700270005000000000500040793126720154800065070004304000000,136927485457831692982546731271685349693412578548793126729154863865379214314268957
000580900080062100000407600090020704801000000003008009700200000400800000530090470,164583927387962145952417638695321784841759263273648519719234856426875391538196472
000050420030910500000007093001009200000000906609080704005700640067041350300860002,978356421432918567516427893741639285283574916659182734125793648867241359394865172
003006005105340000907051400040075032250103006008620000006430020072819564004562009,483796215125348697967251483641975832259183746738624951596437128372819564814562379
002030070803000900560010008000100080006080001100300009078000654601804007954070010,492538176813726945567419238249167583736985421185342769378291654621854397954673812
053900100000560907090020000205000680000385200400000300000104708001802596582600010,653978142824561937197423865235749681916385274478216359369154728741832596582697413
900030600003100000071900000005040306004750192006000407400302010100604900300091060,928435671543167829671928543715249386834756192296813457469382715152674938387591264
058070196371060800062180700004001608180630200000000010000720900000000500005003427,458372196371569842962184735534291678189637254726458319843725961217946583695813427
007380216000020074020057098073060000182093060090012805700240003340076980200800741,957384216836921574421657398573468129182593467694712835718249653345176982269835741
080000000067042001000108006340009060000654030000081405058410703609700800470890002,183567249567942381924138576345279168812654937796381425258416793639725814471893652
465380001080501600007200500020005764000060090700029050000914800041003276508072000,465387921283591647197246583829135764354768192716429358672914835941853276538672419
200190004000000050010045289060002148500060030001004520008613002132409000900008400,285196374349287651617345289763952148524861937891734526458613792132479865976528413
300020471500000900010380600051006094723054060090078005008402036940800200000000040,389625471562741983417389652851236794723954168694178325178492536945863217236517849
030000067680001903000053000006904005100000890000000200002089040090700630400036500,235498167684271953719653482826914375147325896953867214362589741591742638478136529
150360008062750000030408500240571906910803270375206080020630019690105000481000653,154362798862759341739418562248571936916843275375296184527634819693185427481927653
281070000075034090000850167507000031149500600308090205492007580053000719706900403,281679354675134892934852167527468931149523678368791245492317586853246719716985423
508000360040900000970563080400058002600409050051020043760890130130700820000030090,518274369346981275972563481497358612623419758851627943765892134139745826284136597
402150006700600548685300092800407905574080603319265480003090060060700200047506030,492158376731629548685374192826437915574981623319265487153892764968743251247516839
093806000070000600064957001000469018008210900900300005050084097009723080000000004,193846752875132649264957831537469218648215973921378465352684197419723586786591324
510300060000004800040085000904000008060500201002000040680003000000900703003408526,518372469376194852249685317954231678867549231132867945685723194421956783793418526
479035621008706090651492070287054136003000740514307280040120963036500412192040857,479835621328716594651492378287954136963281745514367289745128963836579412192643857
803000020000405000000002013002540007005000204089700500027094008010050906950076102,893617425271435689546982713162549837735861294489723561627194358314258976958376142
007009080832076450000008160740085031000600000205493800000800004601000020403760598,167549382832176459954328167746285931398617245215493876579832614681954723423761598
073580000000000390410907850004300200000000600005620179000200508820000704000003001,973586412658412397412937856764391285291758643385624179137249568829165734546873921
040000510715020400098005002000060000004091003061700240000000964056908100429076000,243687519715329486698415372532864791874291653961753248187532964356948127429176835
009510008158004203000028050304007680780005910600080027800040006026800470500009002,239516748158974263467328159314297685782635914695481327873142596926853471541769832
702643915936500274514927836000195763093478521175362089269734150841256397307810602,782643915936581274514927836428195763693478521175362489269734158841256397357819642
300705410040810500000000007830100900504000031179324008405287163283400005700509842,328795416647813529951642387832156974564978231179324658495287163283461795716539842
704300501513948726002510008150073260209005000406109850690050000021700940040091602,784362591513948726962517438158473269279685314436129857697254183821736945345891672
231045700070130050000800340043051002900600035560000407700503604050000108006098073,231945786478136259695872341843751962917624835562389417789513624354267198126498573
750000004001498000008006102607200049005109000803000000000630000064901700000000301,756312984231498657948576132617283549425169873893745216182637495364951728579824361
020009003600503090809604000107000900500080620000360401902700540300052100754190000,425819763671523894839674215167245938543981627298367451912738546386452179754196382
600040800090063000024800000800026030000305609006009400003000004040500160081090005,675941823198263547324857916859426731412375689736189452563718294947532168281694375
047820050090070180060005002003007865400030009000069030000703600002980507050600008,347821956295476183861395742923147865416538279578269431189753624632984517754612398
750102084400000002306000179000800267560007091000061040000600400803010950640009003,759132684418796532326458179931845267564327891287961345195673428873214956642589713
402600500500802140800007003000090604650340972200100830060020000000000006020500301,432619587576832149819457263387295614651348972294176835963721458145983726728564391
070093000613200004958400300005930000090080030832000950349600105020800000586340200,274593816613278594958416327165932748497185632832764951349627185721859463586341279
000760805070080610008210740009400200023000000000192000000620103157930420300000000,241769835975384612638215749719453268423876591586192374894627153157938426362541987
054810627706340100009000480907620000002400000800000041003278006071954830028030074,354819627786342195219567483947621358132485769865793241493278516671954832528136974
207040003800000005040203071700035000092804036460001000600050000009160200004090700,217546893836719425945283671781635942592874136463921587628457319379168254154392768
600154093000800064100900875870400001201700006059680300002307518708000600300018000,687154293593872164124936875876423951231795486459681327942367518718549632365218749
957003000060570020000960005000300010028050090493100006006010472709002030204000060,957283641861574923342961785675398214128456397493127856536819472719642538284735169
501600302400001860000000900000830040700419500100206093600002409040100207270005600,591684372423791865867523914952837146736419528184256793615372489349168257278945631
368217094200000300050840601600159437000082956005760002570421800021906045490508213,368217594214695378759843621682159437147382956935764182573421869821936745496578213
005002003200507964041800007008001746407060109190700200512070600809150402760928301,975642813283517964641839527358291746427365189196784235512473698839156472764928351
000000000013470000905006234390047001054028307600005000720000400039000006000002005,846253719213479658975816234392647581154928367687135942728561493539784126461392875
609050002040000060005200470007049600000000359000320847090580700002631090500004010,679453182243718965815296473357849621428167359961325847194582736782631594536974218
000032090802049153000010600090060005510904362083207940305170200106008734970400516,751632498862749153439815627294361875517984362683257941345176289126598734978423516
460900008010807902907520031300409200040080300020000146601378520700200009200094673,462931758513847962987526431376419285145682397829753146691378524734265819258194673
000403000008072030090008000010026009709385406365009070940067003000800500080200601,172453968658972134493618725814726359729385416365149872941567283236891547587234691
306082005000003028002040100043298050760000000050006010527860000600500789080307000,396182475415673928872945136143298657768451293259736814527869341631524789984317562
703820060692300870080006300270534000009000540040910620461283000000065210528190006,753829164692341875184756392276534981819672543345918627461283759937465218528197436
027006580035820070690700023700008904009060058040900300501300297000091840004000631,427136589135829476698745123753218964219463758846957312561384297372691845984572631
070085431100003908538190002800400500450021089000050006003000014004016705015000800,976285431142763958538194672861439527457621389329857146693578214284316795715942863
000075403400028670000300002502803964040000010301050000000500090036200540710064008,129675483453128679867349152572813964648792315391456827284531796936287541715964238
001008702020374960000062004152900040400000257000420190500200300900781000074650800,641598732825374961397162584152937648439816257786425193518249376963781425274653819
050419706060000004012760509285001960700605800130900400020107090003084000070506000,358419726967852314412763589285341967749625831136978452524137698693284175871596243
105702380428609105000805042300000701074090530050376004000000853080020407710500090,165742389428639175937815642392458761674291538851376924249167853586923417713584296
000010000710000000054008020379102060002080034001350002480075010097030048025800000,236519487718423956954768321379142865562987134841356792483675219697231548125894673
000800047004930205008060309052000930801003570060090021180402003030070054740309002,913825647674931285528764319452617938891243576367598421186452793239176854745389162
403021685258006071016508400060007008835002960002800503000003009520004806389610024,493721685258496371716538492964357218835142967172869543647283159521974836389615724
062043070007008260000000905078001000005702400000084039000200050024015390100000000,562943871947158263831627945478391526395762418216584739789236154624815397153479682
061009040029476000407105036034900008070608193090213074903560007840700009050090061,561389742329476815487125936134957628275648193698213574913562487846731259752894361
700980400560004000482003061005070830003009547807030196026508074058640009904012050,731986425569124783482753961695471832213869547847235196126598374358647219974312658
026583100503701400800400503982040015700009300000870920157630094238004007640257831,426583179593761482871492563982346715765129348314875926157638294238914657649257831
001600200000207004030800000150094000000060000006052473413906800000083069609000042,741639285568217934932845716157394628324768591896152473413926857275483169689571342
136450789402109356075060004021004800798206030054980610560720048810040070240890500,136452789482179356975368124621534897798216435354987612563721948819645273247893561
018049027050012006900576108064000001300120469700000350500001003009200004846700010,618349527457812936923576148264935781385127469791684352572461893139258674846793215
900320007040000016000490083095640000063902000014500679006700590500060104000058062,981326457342875916657491283895647321763912845214583679126734598578269134439158762
000004059967000030000200060100946023530082041020035800046008915802410376390560280,283674159967851432415293768178946523539782641624135897746328915852419376391567284
807009200030040000100000703400738090713402800008506030580003960000001500600050300,847369215235147689169825743456738192713492856928516437584273961392681574671954328
013056720670102980400090615090000000000620000000409578109000800706380140540071360,913856724675142983482793615894517236357628491261439578139264857726385149548971362
029000458070025010030409006000040700010200309580300041000000007800704192900012004,629173458478625913135489276396841725714256389582397641241938567853764192967512834
261700090507080126804060007058039602003016000040002051000105763300607800400308215,261753498537984126894261537158439672723516984649872351982145763315627849476398215
087016200006200980342907156000753090725098604030000001000325019001409000003060020,987516243516234987342987156164753892725198634839642571678325419251479368493861725
052961008164807209790005000943750100006010900501009640209500006000100090015690003,352961478164837259798245361943756182876412935521389647239574816687123594415698723
007020000024900008001043006400082000000600400079530081705000000006019007080000300,937826514624951738851743296463182975518697423279534681795368142346219857182475369
400790000070526090900140207040000900259080301837915420700801000090007180618039740,462798513371526894985143267146372958259684371837915426724851639593467182618239745
008609050010340080309008000930100640000026008007453910073200000000001036090800507,748619253516342789329578164932187645154926378867453912473265891285791436691834527
003401709040000000000000000007108030390500480800002670600000390031206507400030020,283451769146879253759623814567148932392567481814392675625714398931286547478935126
675804239000253004030607801520038196040700523903521407000040905701300042400002300,675814239819253764234697851527438196148769523963521487382146975791385642456972318
005708010097621000210590080006170840004080900100052670600947000930210060000860590,465738219897621354213594786326179845574386921189452673652947138938215467741863592
703504010406291375095607482009026740867140030010073060908002107600059020072318690,723584916486291375195637482359826741867145239214973568938462157641759823572318694
316500290270096040400020006024009000095260000030854000002670009060400785040903000,316548297278196543459327816624739158895261374731854962182675439963412785547983621
009071000000800100102095040014238000705060820230907006507340000000502004800006005,389471562456823179172695348614238957795164823238957416527349681961582734843716295
000385000800010074160970830580109002601820090209500008954708100318096000720450000,497385261835612974162974835583169742641827593279543618954738126318296457726451389
380000000157804090604000581968207135400603020532108700016085040843720659095036012,389512476157864293624379581968247135471653928532198764216985347843721659795436812
008310040120800070030090000700009400001500790000701002810003007400000015007000204,678312549129845673534697128756289431281534796943761852815423967462978315397156284
006100000500000496742906518030208600005709100001560984000020001020097850057300240,986154327513872496742936518439218675865749132271563984398425761124697853657381249
100390040070564381008721596014837000786209013293410000300002100801973020000105730,165398247972564381438721596514837962786259413293416875347682159851973624629145738
004000032000020100090450807000340700507000408908000020020019500600030040000004389,154786932876923154392451867261348795537692418948175623423819576689537241715264389
020300841153784902680010007976508100000096784041070090407650238365820419008401675,729365841153784962684912357976548123532196784841273596417659238365827419298431675
500000020108000000493000010000530860280094701001072900310980276856307004072400083,567149328128763459493258617749531862285694731631872945314985276856327194972416583
958263400000000050160040800030970006000001028716008000080100003600000080200000000,958263417324817659167549832832975146549631728716428395485196273671352984293784561
809765130070201000150980020900072001307600248200104700590300470000000060000400000,829765134673241985154983627946872351317659248285134796598316472431527869762498513
080109420059870006123006009000000070368047590740980060001500647006704302504600010,687139425459872136123456789912365874368247591745981263231598647896714352574623918
600700040010004700470169000001600032003820009842007006100400293906073180000900007,635782941219534768478169325791645832563821479842397516187456293956273184324918657
003408905080000000040509280005380070072060000064950123000000039230895401090010000,623478915589621347741539286915382674372164598864957123158246739237895461496713852
400203856108000420050004109060430010000007080000690705820000061500000074000541000,497213856138965427256784139765438912942157683381692745824379561519826374673541298
073200010900615000005003298320000179051008000690020000000906520040100706006807000,473289615982615347165473298328564179751398462694721853837946521549132786216857934
306000000020340690004080003800009700702050906009003081070000002035924000201000500,386192475127345698594786123863219754712458936459673281978561342635924817241837569
700803200006500830001004700500001000000000420060208057640705000000046098000102000,795863241426517839381924765532471986178659423964238157649785312217346598853192674
001000504680000090479001000018000057096158420043000100030810040050402038860970010,321689574685247391479531862218394657796158423543726189932815746157462938864973215
080037600050908010347105000578000421169472030023850096006004103710006902235710000,981237645652948317347165289578693421169472538423851796896524173714386952235719864
600050000200006030840000910902760000450009600068000301300005100020080460174690280,613958742297416538845372916932761854451839627768524391386245179529187463174693285
903042000570963102162805400340091050710320600298650310820000030407200000601087924,983142576574963182162875493346791258715328649298654317829416735457239861631587924
200000106500001708040900000007635014000800620860072500000420005002089061480000000,298753146536241798741968253927635814153894627864172539619427385372589461485316972
800042605000070809921000000090100400012400900750000001170290040209054008000010090,837942615546371829921586374698127453312465987754839261173298546269754138485613792
000807092026004080070502030000485010000070853705021000532000109097210040601759020,153867492926134785478592631369485217214976853785321964532648179897213546641759328
487000006319200570026008904951480060742010059000950000160095002804020390290003080,487539126319264578526178934951487263742316859638952417163895742874621395295743681
016000207749002000030500960070206501005074090090000000001835020253709408007421653,516943287749682135832517964378296541125374896694158372461835729253769418987421653
802549631040010000100726500650008010000405000008091405000352080705004160300007204,872549631546813792193726548654278319917435826238691475461352987725984163389167254
030690070087000000640803529020750000003002700079006800000040065000201007000067281,235694178987125634641873529826759413153482796479316852712948365568231947394567281
169480203002090070400030600793004000604008035851600000000809000905060082006000917,169487253532196874478532691793254168624918735851673429317829546945761382286345917
916008750750000030040010800180904000000000980000586017001209340804060591003000000,916438752758692134342715869185974623467123985239586417671259348824367591593841276
904530000015020000000800075567490020030700608800000047009005060103649002658001439,984537216715926384326814975567498123431752698892163547249385761173649852658271439
200000030000216850560003021090600008600007040175438902012000500006050090000382700,281549637347216859569873421493625178628197345175438962712964583836751294954382716
608500100030000645020000030250068490090205080300140750800654010400007063560931874,648593127931782645725416938257368491194275386386149752873654219419827563562931874
002785001958000300700009200100503060009200810620090750300000008800024100260870030,432785691958612347716439285187543962549267813623198754371956428895324176264871539
080004710090701000170620904000002000409375801000400005000000008700803160008000432,286594713594731286173628954315982647469375821827416395631249578742853169958167432
090201704001900380320840600803020070062710900910000406730108240050300067289000510,698231754471965382325847691843629175562714938917583426736158249154392867289476513
001005260000409051800000300249080070000050000000904008050600109900318000102500400,491835267326479851875261394249186573618753942537924618753642189964318725182597436
021004560540300920670000008036040050290000300004020000059001080807000000002089010,921874563548316927673295148136947852295168374784523691459731286817652439362489715
781902050020410008030500210568020040000007365347100082070200834490781020052604700,781962453925413678634578219568329147219847365347156982176295834493781526852634791
000005300540396718030020000059230000700649050000700036367082509080004260094563187,976815324542396718831427695659238471713649852428751936367182549185974263294563187
007800000096510070801904625025300814300100000610090350100052003760009580050000900,547826139296513478831974625925367814378145296614298357189652743762439581453781962
904138072008002010120456983206074009079000600080600130041200395003901268690503741,964138572538792416127456983216374859379815624485629137841267395753941268692583741
000100094950020007037450000006500309000300056510700040062005473000060000700004805,628173594954628137137459682476582319289341756513796248862915473345867921791234865
030824009009760030800000000020000801100003700076005923000470000300506497004032600,537824169249761538861359274923647851158293746476185923695478312382516497714932685
407028000809563007003004015091306000008072100062810000104000528986251473205480961,457128639819563247623794815591346782348972156762815394174639528986251473235487961
509020004001504003437100620104090068903240500050001300745806002000052030302000856,589623714621574983437189625174395268963248571258761349745836192816952437392417856
000903004075040208604208300400002000800305040012000030006527180750189400081436059,128973564375641298694258371439762815867315942512894637946527183753189426281436759
002050070000200903491370005987130602000492587200087091018709430006001009049063008,632958174875214963491376825987135642163492587254687391518729436326841759749563218
500010034038547190410380705000058417005004283004123609350000000020860040801230576,572916834638547192419382765293658417165794283784123659356471928927865341841239576
265194378130278596879650421950480013786531040341927685503849067690310854408705130,265194378134278596879653421952486713786531942341927685513849267697312854428765139
058092034004856007627010908710900086485031270063207005236570001879104560000060000,158792634394856127627413958712945386485631279963287415236579841879124563541368792
072508910350001000891640520049003602103902470007060130005826300630010050000004001,472538916356291847891647523549173682163982475287465139715826394634719258928354761
060985003059403168208176095042301087970648000006752349307004812100230706000817934,461985273759423168238176495542391687973648521816752349397564812184239756625817934
978500030600790080104600027091465072020070006700080050347100500000900700500040203,978512634632794185154638927891465372425379816763281459347126598286953741519847263
008234010001058470604079503210860340460007021380420605092006130000010004140703200,578234916931658472624179583219865347465397821387421695792546138853912764146783259
020014305010073900009000071000026007300000600000795230700060000091207004264008000,627914385418573926539682471985326147372841659146795238753469812891237564264158793
407600900900030020520004680042000005050241070730580240100800002200410006070962050,487625913916738524523194687842379165659241378731586249164853792295417836378962451
060491000040008029001320654129584306050900000806002005478209000012003947000000201,265491738347658129981327654129584376754936812836172495478219563512863947693745281
000007820009300004740000103300250078008030502500000900851060200000012085000800090,135647829689321754742598163316259478498736512527184936851963247973412685264875391
520800460008205013006940200185690730060028090204710608647359800032100549050402070,529831467478265913316947285185694732763528194294713658647359821832176549951482376
920000705765080394000050000080203450030000008010000200254076810076809530803500007,921634785765182394348957126687293451432715968519468273254376819176849532893521647
580902700004068509900750420020000004360004170040271600007825001108390240690417005,583942716274168539916753428721639854369584172845271693437825961158396247692417385
000305800073400000625071040092000010010940080487052906059034070064018003138290005,941365827873429651625871349392786514516943782487152936259634178764518293138297465
300500180129030750700621000270980610001060073600100805002700060000000240837006090,346597182129834756758621439273985614581462973694173825412759368965318247837246591
600004005705000004028309060000002906250007040903400750006210470040075039307946000,619724385735168294428359167874532916251697843963481752596213478142875639387946521
908000074102040096400029100601080020007006950003000000709463012210578000304092065,968351274132847596475629138691785423847236951523914687759463812216578349384192765
074106000902830710030000860608010240407008300020900600056000000003607528780000100,874126953962835714531749862698513247417268395325974681256381479143697528789452136
460901700007350040205087000020000007506010004000200638008509002000004896740062500,463921785187356249295487361824693157536718924971245638618539472352174896749862513
000005246000197500853400100500030621940000753362701900236870000700503060005012070,197385246624197538853426197578934621941268753362751984236879415719543862485612379
091760084002094300500020900907010840800009010004000030600801020008040160400072500,391765284782194356546328971937216845865439712124587639679851423258943167413672598
052004310037060950004500207020000000300007540000000820000436090003200486476008032,652794318837162954914583267128345679369827541745619823281436795593271486476958132
007500800600090102029801036000200050751648003062005040078003210046150080090702060,317526894685394172429871536934217658751648923862935741578463219246159387193782465
002008190070430008000000372007000005316900800250040060020350009090076520080210000,532768194179432658864591372947683215316925847258147963621354789493876521785219436
020309504648725301009004670096007235070596008415238060007053006000000709002900003,721369584648725391359814672896147235273596418415238967987453126134682759562971843
310605090000039071690014350003000805580092160120050009009180432030927080000540907,318675294245839671697214358973461825584792163126358749759186432431927586862543917
090670180100320406000100032047000650800450310000000024460001090000806000009742561,293674185158329476674185932947213658826457319531968724462531897715896243389742561
090030000506002800003006109005001092000980001000254080008003000270010050931600070,497138625516492837823576149785361492342987561169254783658723914274819356931645278
300002506002036018500800023007480692649100305280005400004950237730000850025308004,398712546472536918516849723157483692649127385283695471864951237731264859925378164
500400600090070008001305047000010800100034079003067420270140000900000004418709360,527481693394276158681395247749512836162834579853967421276143985935628714418759362
107090000490503007032000004306700002704050036921306405219467300645800020000005601,167294583498513267532678194356749812784152936921386475219467358645831729873925641
702038145000002360003051000030000400965000080800510690051020870080100500009000204,792638145518492367643751928137986452965243781824517693451329876286174539379865214
070405001410730500020008007903080100002050003050320004100200970000000010030000406,879465231416732589325918647943687152682154793751329864168243975294576318537891426
000902680000060300156307000897005400462708030530604072000506000040809163009100200,374952681928461357156387924897235416462718539531694872213546798745829163689173245
650200049300005206100900000020159070705000400000874010080593000097000004231040000,658237149379415286142986357824159673715362498963874512486593721597621834231748965
090048310100032760020106000001389056300201040080054003000000000830607521200010978,796548312148932765523176489471389256359261847682754193917825634834697521265413978
080560934693104200000030080068000002905000700327698001801000649030900817000806000,182567934693184275574239186468751392915423768327698451851372649236945817749816523
000000050004050007009007801092034006050060000683270009000710963000000020970000080,761489352824153697539627841192834576457961238683275419245718963318596724976342185
000400007520690040006080000379000004082000319050000062260900075403070020000162400,831425697527691843946387251379216584682754319154839762268943175413578926795162438
950000003000607004020913056005204007000006901093001000009702610000000020200040700,956428173831657294724913856185294367472536981693871542349782615517369428268145739
004803000073090204089427000000285030047936800350104962002309500796010048030008100,624853791573691284189427653961285437247936815358174962812349576796512348435768129
040000308000000716000805040500000480820074000406380000004050002090108000000069803,942617358358942716167835249531296487829574631476381925684753192793128564215469873
206784300058903006004015782869100074001000000003857691000300015100508937390271468,216784359758923146934615782869132574571496823423857691687349215142568937395271468
409207016070006003000010098030000004004000020006320005950002000600000082007860059,489237516571986243362415798235791864794658321816324975958142637643579182127863459
205904108010035900493001652100003069630090010750416200520608091004000006900357000,275964138816235947493871652142583769638792415759416283527648391384129576961357824
100370000090012050386000071501783400007196380809050610070000002013827040425060008,152378964794612853386549271561783429247196385839254617678435192913827546425961738
904516008000400701051208690800000420100800307500304819700040083209080040400030902,974516238628493751351278694893167425142859367567324819716942583239785146485631972
240906805100000602600403090020050070000002000000704500004009703960007280080000459,247916835139875642658423197326158974475692318891734526514289763963547281782361459
010050007070010000532007006000500034840006900000974821093000050704108009006000710,618259347479613582532847196927581634841326975365974821193762458754138269286495713
000620008285000910970000320709008401350274860468031700690000000000012690000796040,134629578285347916976185324729568431351274869468931752692453187547812693813796245
980570406046902080725648013007406001602309074004021009100860042000205108208100590,981573426346912785725648913597486231612359874834721659159867342473295168268134597
804072930109003502003900860500406200008009000300705698005294180401567029926000040,854672931169843572273951864597486213618329457342715698735294186481567329926138745
000204160219078043000310000704030005005090000000400300500001004002000007093500820,837254169219678543456319782784136295365792418921485376578921634142863957693547821
820000900500003204730010085170436020000029750000000403048065000000007390007090040,821654937596783214734912685175436829463829751289571463948365172652147398317298546
000002360003000090645739200050400003068025400400090600930286047080900000724350906,897512364213648795645739218159467823368125479472893651931286547586974132724351986
907020803830600205002000009000170062324056000016003000100002950008305020000708100,967521843831649275452837619589174362324956781716283594173462958698315427245798136
400000050000421008607005013060000002900786000000009000000500307008310020506070080,481637259359421768627895413865143972942786531173259846214568397798314625536972184
000000179057008004400020508000003800102906300700050900695402000001605480248130600,823564179957318264416729538569273841182946357734851926695482713371695482248137695
003050000520800030849000020070400060000031870390020000237985600050004200080310007,713256498526849731849173526175498362462531879398627145237985614951764283684312957
